203418.0,4220.2866,7105.1139,0.8,330666.569666,4674337.15717,19,T
203419.0,4220.2864,7105.1142,0.8,330666.316645,4674336.94105,19,T
203420.0,4220.2863,7105.1146,0.8,330665.983736,4674336.83796,19,T
203421.0,4220.2865,7105.1151,0.8,330665.576282,4674337.06997,19,T
203422.0,4220.2866,7105.1163,0.8,330664.588242,4674337.20484,19,T
203423.0,4220.2868,7105.1175,0.8,330663.602874,4674337.45076,19,T
203424.0,4220.2867,7105.1187,0.8,330662.609491,4674337.36355,19,T
203425.0,4220.2865,7105.1195,0.8,330661.943673,4674337.15736,19,T
203426.0,4220.2864,7105.12,0.8,330661.528205,4674337.05626,19,T
203427.0,4220.2862,7105.1204,0.8,330661.192625,4674336.84212,19,T
203428.0,4220.2858,7105.1209,0.8,330660.769142,4674336.40789,19,T
203429.0,4220.285,7105.1216,0.8,330660.169854,4674335.53348,19,T
203430.0,4220.2845,7105.1225,0.8,330659.413462,4674334.99616,19,T
203431.0,4220.2841,7105.1232,0.8,330658.824861,4674334.5659,19,T
203432.0,4220.2835,7105.1238,0.8,330658.313475,4674333.91158,19,T
203433.0,4220.2831,7105.1246,0.8,330657.642314,4674333.48331,19,T
203434.0,4220.2827,7105.1251,0.8,330657.218831,4674333.04908,19,T
203435.0,4220.2824,7105.1257,0.8,330656.71546,4674332.72788,19,T
203436.0,4220.2818,7105.1264,0.8,330656.121514,4674332.07555,19,T
203437.0,4220.2812,7105.127,0.8,330655.610128,4674331.42123,19,T
203438.0,4220.2805,7105.1277,0.8,330655.013511,4674330.65785,19,T
203439.0,4220.2798,7105.1286,0.9,330654.251775,4674329.89845,19,T
203440.0,4220.279,7105.1294,0.8,330653.569927,4674329.02603,19,T
203441.0,4220.2785,7105.1301,0.9,330652.978652,4674328.48473,19,T
203442.0,4220.2778,7105.1308,0.8,330652.382035,4674327.72136,19,T
203443.0,4220.2772,7105.1315,0.9,330651.788089,4674327.06902,19,T
203444.0,4220.2767,7105.1322,0.9,330651.196814,4674326.52773,19,T
203445.0,4220.276,7105.1329,0.9,330650.600196,4674325.76435,19,T
203446.0,4220.2755,7105.1336,0.9,330650.008921,4674325.22306,19,T
203447.0,4220.275,7105.1344,0.9,330649.335087,4674324.68375,19,T
203448.0,4220.2744,7105.1351,0.9,330648.741141,4674324.03142,19,T
203449.0,4220.2737,7105.1361,0.9,330647.896844,4674323.27401,19,T
203450.0,4220.2732,7105.1369,0.9,330647.223009,4674322.7347,19,T
203451.0,4220.2726,7105.1377,1.2,330646.546503,4674322.08435,19,T
203452.0,4220.2721,7105.1385,1.2,330645.872668,4674321.54504,19,T
203453.0,4220.2714,7105.1392,1.2,330645.276049,4674320.78167,19,T
203454.0,4220.2708,7105.14,1.2,330644.599542,4674320.13132,19,T
203455.0,4220.27,7105.1408,1.2,330643.917691,4674319.2589,19,T
203456.0,4220.2695,7105.1417,0.9,330643.161297,4674318.72158,19,T
203457.0,4220.2688,7105.1426,0.9,330642.399558,4674317.96218,19,T
203458.0,4220.2681,7105.1433,0.9,330641.802938,4674317.1988,19,T
203459.0,4220.2675,7105.1441,0.9,330641.126431,4674316.54846,19,T
203500.0,4220.2667,7105.1448,1.2,330640.527139,4674315.67404,19,T
203501.0,4220.2658,7105.1455,0.9,330639.925175,4674314.68859,19,T
203502.0,4220.2649,7105.1461,1.2,330639.405771,4674313.70115,19,T
203503.0,4220.2641,7105.1467,1.2,330638.889038,4674312.82475,19,T
203504.0,4220.2637,7105.1475,0.8,330638.217874,4674312.39649,19,T
203505.0,4220.2634,7105.1482,0.8,330637.631941,4674312.07727,19,T
203506.0,4220.2632,7105.149,0.8,330636.96612,4674311.87109,19,T
203507.0,4220.2629,7105.1497,0.8,330636.380187,4674311.55187,19,T
203508.0,4220.2626,7105.1505,0.8,330635.711695,4674311.23465,19,T
203509.0,4220.2623,7105.1514,0.8,330634.960642,4674310.91941,19,T
203510.0,4220.2616,7105.1523,0.8,330634.198902,4674310.16001,19,T
203511.0,4220.2609,7105.1532,0.8,330633.437161,4674309.40061,19,T
203512.0,4220.2602,7105.1541,0.8,330632.675421,4674308.64121,19,T
203513.0,4220.2596,7105.1551,0.8,330631.833792,4674307.99484,19,T
203514.0,4220.259,7105.156,0.8,330631.074723,4674307.34648,19,T
203515.0,4220.2584,7105.1569,0.8,330630.315654,4674306.69812,19,T
203516.0,4220.2581,7105.1578,0.8,330629.564601,4674306.38288,19,T
203517.0,4220.2577,7105.1586,0.8,330628.893436,4674305.95461,19,T
203518.0,4220.2572,7105.1594,0.8,330628.219598,4674305.41531,19,T
203519.0,4220.2567,7105.1602,0.8,330627.54576,4674304.876,19,T
203520.0,4220.2562,7105.1608,0.8,330627.037042,4674304.33272,19,T
203521.0,4220.2557,7105.1615,1.1,330626.445763,4674303.79143,19,T
203522.0,4220.2553,7105.1621,0.8,330625.939717,4674303.35919,19,T
203523.0,4220.2549,7105.1627,0.8,330625.43367,4674302.92695,19,T
203524.0,4220.2545,7105.1634,0.8,330624.845064,4674302.4967,19,T
203525.0,4220.2541,7105.1641,0.8,330624.256457,4674302.06645,19,T
203526.0,4220.2537,7105.1648,0.8,330623.667851,4674301.6362,19,T
203527.0,4220.2532,7105.1657,0.8,330622.911452,4674301.09888,19,T
203528.0,4220.2527,7105.1665,0.8,330622.237614,4674300.55957,19,T
203529.0,4220.2522,7105.1673,0.8,330621.563775,4674300.02027,19,T
203530.0,4220.2517,7105.168,0.8,330620.972496,4674299.47897,19,T
203531.0,4220.2509,7105.1688,0.8,330620.29064,4674298.60655,19,T
203532.0,4220.2501,7105.1696,0.8,330619.608785,4674297.73413,19,T
203533.0,4220.2495,7105.1704,0.8,330618.932274,4674297.08378,19,T
203534.0,4220.2489,7105.1712,0.8,330618.255762,4674296.43344,19,T
203535.0,4220.2483,7105.1721,0.8,330617.496691,4674295.78508,19,T
203536.0,4220.2475,7105.173,0.8,330616.732275,4674294.91464,19,T
203537.0,4220.2468,7105.1739,0.8,330615.970531,4674294.15524,19,T
203538.0,4220.2461,7105.1747,0.8,330615.291346,4674293.39386,19,T
203539.0,4220.2457,7105.1756,0.8,330614.537619,4674292.96758,19,T
203540.0,4220.2453,7105.1765,0.8,330613.783891,4674292.54131,19,T
203541.0,4220.2449,7105.1775,0.8,330612.947604,4674292.11701,19,T
203542.0,4220.2445,7105.1785,0.8,330612.111316,4674291.69272,19,T
203543.0,4220.244,7105.1794,0.8,330611.354916,4674291.15541,19,T
203544.0,4220.2437,7105.1803,0.8,330610.60386,4674290.84017,19,T
203545.0,4220.2433,7105.1812,0.8,330609.850132,4674290.41389,19,T
203546.0,4220.243,7105.1821,0.8,330609.099076,4674290.09865,19,T
203547.0,4220.2426,7105.1829,0.8,330608.427908,4674289.67039,19,T
203548.0,4220.2422,7105.1837,0.8,330607.756739,4674289.24213,19,T
203549.0,4220.2419,7105.1846,0.8,330607.005683,4674288.92689,19,T
203550.0,4220.2416,7105.1856,0.8,330606.172067,4674288.61364,19,T
203551.0,4220.2414,7105.1865,0.8,330605.423683,4674288.40944,19,T
203552.0,4220.2413,7105.1874,0.8,330604.677972,4674288.31629,19,T
203553.0,4220.2414,7105.1882,0.9,330604.020165,4674288.44322,19,T
203554.0,4220.2413,7105.1891,0.9,330603.274454,4674288.35006,19,T
203555.0,4220.2409,7105.19,0.8,330602.520725,4674287.92379,19,T
203556.0,4220.2405,7105.1909,0.8,330601.766996,4674287.49751,19,T
203557.0,4220.2402,7105.1919,0.9,330600.933379,4674287.18426,19,T
203558.0,4220.2399,7105.1929,1.6,330600.099763,4674286.87101,19,T
203559.0,4220.2396,7105.1939,1.6,330599.266146,4674286.55776,19,T
203600.0,4220.2393,7105.1948,1.6,330598.51509,4674286.24253,19,T
203601.0,4220.2391,7105.1958,1.6,330597.684145,4674286.04032,19,T
203602.0,4220.2387,7105.1967,1.1,330596.930416,4674285.61404,19,T
203603.0,4220.2385,7105.1977,1.1,330596.099472,4674285.41183,19,T
203604.0,4220.2384,7105.1985,1.1,330595.436319,4674285.31669,19,T
203605.0,4220.2381,7105.1996,1.1,330594.520143,4674285.00543,19,T
203606.0,4220.2381,7105.2007,1.1,330593.611983,4674285.02729,19,T
203607.0,4220.238,7105.2016,1.1,330592.866271,4674284.93413,19,T
203608.0,4220.2379,7105.2025,1.1,330592.120559,4674284.84098,19,T
203609.0,4220.2378,7105.2033,1.1,330591.457407,4674284.74583,19,T
203610.0,4220.2378,7105.2042,1.1,330590.714367,4674284.76372,19,T
203611.0,4220.2377,7105.205,1.1,330590.051215,4674284.66857,19,T
203612.0,4220.2375,7105.2058,1.1,330589.38539,4674284.46239,19,T
203613.0,4220.2373,7105.2065,1.1,330588.802126,4674284.25422,19,T
203614.0,4220.2368,7105.2068,1.1,330588.541082,4674283.70498,19,T
203615.0,4220.2366,7105.2071,1.1,330588.288057,4674283.48887,19,T
203616.0,4220.2364,7105.2075,1.1,330587.952472,4674283.27474,19,T
203617.0,4220.2358,7105.2077,1.1,330587.771316,4674282.61247,19,T
203618.0,4220.2353,7105.2078,1.1,330587.675393,4674282.05926,19,T
203619.0,4220.2354,7105.2077,1.1,330587.760625,4674282.16831,19,T
203620.0,4220.2353,7105.2082,1.1,330587.345153,4674282.06721,19,T
203621.0,4220.2343,7105.2087,1.1,330586.905626,4674280.96674,19,T
203622.0,4220.2335,7105.2092,1.1,330586.471445,4674280.08836,19,T
203623.0,4220.2329,7105.2095,1.1,330586.207729,4674279.42808,19,T
